"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"3129","u s vs china manufacturing ai shape landscape robotics ai robots",FALSE,0,NA,2020-07-20 17:24:25,FALSE,NA,"1285264311137566720",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Aubo_Robotics",0,FALSE,FALSE,NA,NA
"3130"," joy working announcing ai leadership summit  ",FALSE,5,NA,2020-07-20 17:24:03,TRUE,NA,"1285264220410515457",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","georgiewee",3,FALSE,FALSE,NA,NA
"3131","es f finally broke  ghost squawks ai able predict bullish sentiment morning find h ",FALSE,1,NA,2020-07-20 17:24:00,TRUE,NA,"1285264208230322178",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ghostsquawk",0,FALSE,FALSE,NA,NA
"3132"," said months ago media missing point reporting clearview ai can debate facial r ",FALSE,0,NA,2020-07-20 17:23:41,TRUE,NA,"1285264128035237890",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sonicshifts",0,FALSE,FALSE,NA,NA
"3133","want understand gpt check links awesome thread ai semanticai governance ",FALSE,6,NA,2020-07-20 17:23:30,TRUE,NA,"1285264080773808133",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Wikisteff",2,FALSE,FALSE,NA,NA
"3134","dgworld brings future ai digitization wizo business wire ai digitaltransformation cc ",FALSE,1,NA,2020-07-20 17:23:03,TRUE,NA,"1285263965866655745",NA,"<a href=""https://www.digitaltrans4m.com"" rel=""nofollow"">DigitalTrans4m</a>","digital_trans4m",1,FALSE,FALSE,NA,NA
"3135"," machinelearning impact future softwaredevelopment testing ",FALSE,2,NA,2020-07-20 17:23:02,TRUE,NA,"1285263965052981250",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","BenchmarkIT_Sol",1,FALSE,FALSE,NA,NA
"3136","principal component analysis algorithm real life discovering patterns real estate dataset carolina bent ",FALSE,2,NA,2020-07-20 17:23:01,TRUE,NA,"1285263957050232832",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Roger_M_Taylor",3,FALSE,FALSE,NA,NA
"3137","  partners already seeing results work adapting advancing emerging capabilities ",FALSE,0,"TellFinder",2020-07-20 17:22:36,TRUE,"1285263757564944385","1285263853060788224","897813348351447042","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TellFinder",1,FALSE,FALSE,NA,NA
"3138","ai news index worried government data collection covid contact tracing via",FALSE,0,NA,2020-07-20 17:22:29,FALSE,NA,"1285263824271147008",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GilPress",0,FALSE,FALSE,NA,NA
"3139","thinking attending exhibiting electronica  interviewed falk senger messe m  nchen explain ",FALSE,2,NA,2020-07-20 17:22:19,TRUE,NA,"1285263782667866114",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Elektor_NorthAm",2,FALSE,FALSE,NA,NA
"3140","researchers show fingertrak hand tracking wristband ar vr input",FALSE,0,NA,2020-07-20 17:22:13,FALSE,NA,"1285263755958509568",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jsin",0,FALSE,FALSE,NA,NA
"3141"," episode experiencingdata w brian t o neill live discussed human centered design d ",FALSE,1,NA,2020-07-20 17:22:02,TRUE,NA,"1285263712937562114",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","villaumbrosia",2,FALSE,FALSE,NA,NA
"3142","advanced digital automation ai production automation ai fluidpower",FALSE,1,NA,2020-07-20 17:22:01,FALSE,NA,"1285263709082877954",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","FluidPowerWorld",0,FALSE,FALSE,NA,NA
"3143","getting predictive journey ai powered enterprise",FALSE,0,NA,2020-07-20 17:22:00,TRUE,NA,"1285263703282253831",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","DivergentCIO",1,FALSE,FALSE,NA,NA
"3144","nd iteration catalogs first day shippings don t know packaging preparing make feel happy ",FALSE,17,NA,2020-07-20 17:21:50,TRUE,NA,"1285263659187539973",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MattiaC",6,FALSE,FALSE,NA,NA
"3145","artificial intelligence use today ai applications ai technology machinelearning",FALSE,3,NA,2020-07-20 17:21:47,FALSE,NA,"1285263646826864640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","decentralizeAFR",4,FALSE,FALSE,NA,NA
"3146"," free download s stopping get ",FALSE,0,NA,2020-07-20 17:21:33,TRUE,NA,"1285263589532737537",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","klevusearch",0,FALSE,FALSE,NA,NA
"3147","robots physical presence marginal relatively unimportant manifestation ai d ",FALSE,0,"OUPAcademic",2020-07-20 17:21:07,TRUE,"1285250689145266176","1285263479906197509","6580122","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HCCommentator1",0,FALSE,FALSE,NA,NA
"3148","artificial intelligence unleashing power healthcare ai medtech healthtech technologyinnovation iiot ",FALSE,2,NA,2020-07-20 17:21:02,TRUE,NA,"1285263458850803712",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","TC_Ventures",0,FALSE,FALSE,NA,NA
"3149"," examples demonstrate value ai bb marketers",FALSE,0,NA,2020-07-20 17:20:17,FALSE,NA,"1285263272464330759",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","bmliving",0,FALSE,FALSE,NA,NA
"3150","germany developing legislation first commercialize level  autonomous vehicles",FALSE,1,NA,2020-07-20 17:20:09,TRUE,NA,"1285263237609553929",NA,"<a href=""http://app.sendblur.com"" rel=""nofollow"">Social Media Publisher App </a>","tbinnovates",0,FALSE,FALSE,NA,NA
"3151","elearning syria artificial intelligence elearning humanitarian health grace mclain slides ",FALSE,0,NA,2020-07-20 17:20:04,TRUE,NA,"1285263214385737733",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","eraser",1,FALSE,FALSE,NA,NA
"3152","  brands using instagram stories",FALSE,2,NA,2020-07-20 17:20:03,TRUE,NA,"1285263212099895296",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","iamjony94",3,FALSE,FALSE,NA,NA
"3153","data  advanced analytics lie core every financial institution wanting build stronger engagement capab ",FALSE,2,NA,2020-07-20 17:20:00,TRUE,NA,"1285263200091607043",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Veracitiz",2,FALSE,FALSE,NA,NA
"3154","tech companies universities voicing support national ai research resource task force act ",FALSE,1,NA,2020-07-20 17:20:00,TRUE,NA,"1285263198648774656",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DGorodetski",0,FALSE,FALSE,NA,NA
"3155","ucla ai research last year improved odds id become homeless   ",FALSE,2,"KirkDBorne",2020-07-20 17:19:39,TRUE,"1285247388265914369","1285263110413209600","534563976","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SourceILS",0,FALSE,FALSE,NA,NA
"3156"," creative socialmedia marketing ideas energize online presence infographic digitalmarketing ",FALSE,7,NA,2020-07-20 17:19:26,TRUE,NA,"1285263057103368192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nitish_Sharma23",32,FALSE,FALSE,NA,NA
"3157","thoughts artificialintelligence ai ki humanity aiethics philosophy defstar daysofmlcode ",FALSE,20,NA,2020-07-20 17:19:16,TRUE,NA,"1285263014686609409",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CEO_AISOMA",44,FALSE,FALSE,NA,NA
"3158","click see weekly eur usd price prediction pynk beta comment tell predicti ",FALSE,0,NA,2020-07-20 17:19:12,TRUE,NA,"1285262999046029313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ianm_ah",2,FALSE,FALSE,NA,NA
"3159","sn news eu ai ethics artificial intelligence commission welcomes opportunities offered final ",FALSE,1,NA,2020-07-20 17:19:01,TRUE,NA,"1285262950920597510",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","jmsunico",0,FALSE,FALSE,NA,NA
"3160","click see weekly nasdaq price prediction pynk beta comment tell predictio ",FALSE,0,NA,2020-07-20 17:18:35,TRUE,NA,"1285262844867612674",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ianm_ah",2,FALSE,FALSE,NA,NA
"3161","artificialintelligence ai healthcare market dynamics segments size demand covid   kentucky j ",FALSE,2,NA,2020-07-20 17:18:23,TRUE,NA,"1285262794909261826",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","YvesMulkers",4,FALSE,FALSE,NA,NA
"3162","click see weekly gold price prediction pynk beta comment tell prediction ",FALSE,0,NA,2020-07-20 17:18:00,TRUE,NA,"1285262696384954368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ianm_ah",0,FALSE,FALSE,NA,NA
"3163","icymi optical vendors push covid ",FALSE,0,NA,2020-07-20 17:17:59,FALSE,NA,"1285262692048142340",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","sdxcentral",1,FALSE,FALSE,NA,NA
"3164","read shared new ai based claims platform qapter",FALSE,0,NA,2020-07-20 17:17:36,FALSE,NA,"1285262597005234176",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SoleraInc",0,FALSE,FALSE,NA,NA
"3165","bought glyc  long  short  long health care  short basic industries  long consumer durables  ",FALSE,0,NA,2020-07-20 17:17:33,TRUE,NA,"1285262582052356097",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","TechTraderAI",0,FALSE,FALSE,NA,NA
"3166","new learning algorithm significantly expand possible applications ai high energy consumption ",FALSE,4,NA,2020-07-20 17:17:24,TRUE,NA,"1285262544823898123",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SienceAcademy",0,FALSE,FALSE,NA,NA
"3167"," important implement dynamic real time partnership organizations suppliers t ",FALSE,5,NA,2020-07-20 17:17:21,TRUE,NA,"1285262531594989568",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HitachiGlobal",0,FALSE,FALSE,NA,NA
"3168","artificial intelligence ai marketing clickz read ",FALSE,0,NA,2020-07-20 17:17:09,TRUE,NA,"1285262482366439425",NA,"<a href=""https://www.blog.iammarketingmedia.com"" rel=""nofollow"">IAMBLOG2TWITTER</a>","IAM__Network",1,FALSE,FALSE,NA,NA
"3169","episode  marketing artificial intelligence ai solutions federal agencies federal news network read ",FALSE,0,NA,2020-07-20 17:17:08,TRUE,NA,"1285262476620308491",NA,"<a href=""https://www.blog.iammarketingmedia.com"" rel=""nofollow"">IAMBLOG2TWITTER</a>","IAM__Network",1,FALSE,FALSE,NA,NA
"3170","read shared new ai based claims platform qapter",FALSE,1,NA,2020-07-20 17:17:03,FALSE,NA,"1285262456626044928",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","audatex_us",0,FALSE,FALSE,NA,NA
"3171"," edition s growth opportunity newsletter presents impact covid transformations ",FALSE,2,NA,2020-07-20 17:17:01,TRUE,NA,"1285262450938351616",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>","jeeva_jvan",2,FALSE,FALSE,NA,NA
"3172","one today s urgent talent management issues improvement diversity  inclusion read ",FALSE,1,NA,2020-07-20 17:16:50,TRUE,NA,"1285262403928641537",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>","andreasmuno",0,FALSE,FALSE,NA,NA
"3173","investment future curvus solutions let us help logistics supplychain next ",FALSE,1,NA,2020-07-20 17:16:29,TRUE,NA,"1285262314288152577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CORVUS_solution",2,FALSE,FALSE,NA,NA
"3174","thank itworldcanada publishing ",FALSE,0,NA,2020-07-20 17:16:19,TRUE,NA,"1285262273532047360",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DavidBruno_ca",0,FALSE,FALSE,NA,NA
"3175","folks q meeting begins shortly ",FALSE,0,NA,2020-07-20 17:16:18,FALSE,NA,"1285262269446868993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StevenBabitch",0,FALSE,FALSE,NA,NA
"3176"," know caseguard redaction software uses smart algorithms track  blur object video seen ",FALSE,0,NA,2020-07-20 17:16:04,TRUE,NA,"1285262209849925632",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CaseGuards",0,FALSE,FALSE,NA,NA
"3177"," ai conversations paving path intelligentmanufacturing read ",FALSE,0,NA,2020-07-20 17:15:33,TRUE,NA,"1285262080598212609",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SystemsAgj",0,FALSE,FALSE,NA,NA
"3178"," used deep learning algorithm write self help book totally useless even ai can really ",FALSE,0,"aeonmag",2020-07-20 17:15:33,TRUE,"1285228363276259331","1285262078383710208","481943972","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IAmSergeyR",0,FALSE,FALSE,NA,NA
"3179","great insight interesting perspective think implement ai public safety improve ",FALSE,0,"Paula_Piccard",2020-07-20 17:15:31,FALSE,"1285236066820280320","1285262073220550656","291831562","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rubenrcabrera",0,FALSE,FALSE,NA,NA
"3180","ranked  innovative companies world",FALSE,2,NA,2020-07-20 17:15:24,TRUE,NA,"1285262041213788162",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","_asifbhat_",2,FALSE,FALSE,NA,NA
"3181"," computer say algorithm transparency afc systems ai artificialintelligence ",FALSE,0,NA,2020-07-20 17:15:22,FALSE,NA,"1285262035379466241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fmaregil",0,FALSE,FALSE,NA,NA
"3182","python trick  pos tagging   artificialinteligence machinelearning deeplearning datascience ",FALSE,5,NA,2020-07-20 17:15:15,TRUE,NA,"1285262003406114816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dswizards",4,FALSE,FALSE,NA,NA
"3183"," artificial intelligence analytics impact today s enterprises ",FALSE,0,NA,2020-07-20 17:15:07,FALSE,NA,"1285261971860881408",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","BlueLabelCsltg",0,FALSE,FALSE,NA,NA
"3184","marketers using ai automation aid personalization efforts s ",FALSE,0,NA,2020-07-20 17:15:06,TRUE,NA,"1285261966563565573",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jmmoran12",0,FALSE,FALSE,NA,NA
"3185"," great initiative thank city brampton rogers ",FALSE,0,NA,2020-07-20 17:15:06,TRUE,NA,"1285261966374776838",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DavidBruno_ca",1,FALSE,FALSE,NA,NA
"3186","ai news index worried government data collection covid  contact tracing ",FALSE,3,NA,2020-07-20 17:15:05,TRUE,NA,"1285261960318156802",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","bigdataconf",4,FALSE,FALSE,NA,NA
"3187","powerful ai can now trained single computer ieee spectrum",FALSE,4,NA,2020-07-20 17:15:03,TRUE,NA,"1285261954622410757",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","nigewillson",6,FALSE,FALSE,NA,NA
"3188"," automation created equal selecting technology achieve true digital transformation ",FALSE,4,NA,2020-07-20 17:15:01,TRUE,NA,"1285261946657398785",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","DivergentCIO",2,FALSE,FALSE,NA,NA
"3189","innovation runs deep within relx information data analytics tools means help customers ",FALSE,0,NA,2020-07-20 17:15:00,TRUE,NA,"1285261943394246657",NA,"<a href=""https://bytraject.com/software/social/"" rel=""nofollow"">Traject Social</a>","RELXHQ",1,FALSE,FALSE,NA,NA
"3190","racing game ty via emobility smartcities ai marketing selfdrivincars ",FALSE,12,NA,2020-07-20 17:15:00,TRUE,NA,"1285261940906811392",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","enricomolinari",6,FALSE,FALSE,NA,NA
"3191","aigenpulse launches ai based discovery platform ai drugdiscovery artificialintelligence ",FALSE,0,NA,2020-07-20 17:14:53,FALSE,NA,"1285261911031009280",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EVQLV_AI",0,FALSE,FALSE,NA,NA
"3192","somone s level consumption indicates extent benefits economy state tax ",FALSE,2,NA,2020-07-20 17:14:48,TRUE,NA,"1285261892781395968",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","snsmkr",0,FALSE,FALSE,NA,NA
"3193"," personal customer approach  tips better online shopping experience ai ecommerce retail ",FALSE,0,NA,2020-07-20 17:13:50,FALSE,NA,"1285261646579916800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeokuda",1,FALSE,FALSE,NA,NA
"3194","mobilizing ai real world opening plenary panel discussion moderated dr mohamed alarakhia ehealth",FALSE,2,NA,2020-07-20 17:13:30,FALSE,NA,"1285261561876090881",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","pat_health",1,FALSE,FALSE,NA,NA
"3195","according top paper assoc comp linguistics  computers close natural language ",FALSE,2,NA,2020-07-20 17:13:20,TRUE,NA,"1285261521321439233",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","TagWorks_",1,FALSE,FALSE,NA,NA
"3196","p love tree bards perched lost night suddenly hears desert steal ",FALSE,0,NA,2020-07-20 17:13:15,TRUE,NA,"1285261499452334081",NA,"<a href=""http://neuralnetpoetry.blogspot.com/"" rel=""nofollow"">NeuralNetworkPoet</a>","NeuralPoet",0,FALSE,FALSE,NA,NA
"3197"," quick reminder webinar tomorrow special guests neural love go ",FALSE,3,NA,2020-07-20 17:13:10,TRUE,NA,"1285261481202692096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","iamjaychen",0,FALSE,FALSE,NA,NA
"3198","fusing g ai iot intelligent connectivity new normal thenext generation wireless connectivity g ",FALSE,0,NA,2020-07-20 17:13:03,TRUE,NA,"1285261449162625025",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","7wData",1,FALSE,FALSE,NA,NA
"3199"," ll watching roxette ai",FALSE,4,NA,2020-07-20 17:12:36,FALSE,NA,"1285261338323726336",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Shubha_Sarma",0,FALSE,FALSE,NA,NA
"3200","machine learning helps robot swarms coordinate tech xplore",FALSE,0,NA,2020-07-20 17:12:32,FALSE,NA,"1285261320917585925",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Houston__AI",0,FALSE,FALSE,NA,NA
"3201"," ways ai can help insurance industry key areas",FALSE,5,NA,2020-07-20 17:12:27,TRUE,NA,"1285261299295944706",NA,"<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","stratorob",9,FALSE,FALSE,NA,NA
"3202","new machine learning training approach help resourced academic labs catch big tech ai ",FALSE,0,NA,2020-07-20 17:12:03,TRUE,NA,"1285261200616566784",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","decentricmedia",2,FALSE,FALSE,NA,NA
"3203"," ai chatbots need personality go ",FALSE,36,NA,2020-07-20 17:12:02,TRUE,NA,"1285261194966839298",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ronald_vanLoon",37,FALSE,FALSE,NA,NA
"3204","healthcare machinelearning news lot lately fight spread covid  ",FALSE,3,NA,2020-07-20 17:12:01,TRUE,NA,"1285261192387350529",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","thedatainc",2,FALSE,FALSE,NA,NA
"3205","digital crush digital rush covid  business obsolescence accelerator",FALSE,0,NA,2020-07-20 17:12:00,TRUE,NA,"1285261186687279111",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","DivergentCIO",0,FALSE,FALSE,NA,NA
"3206"," tools can help businesses look toward data driven future join discussion ",FALSE,2,NA,2020-07-20 17:12:00,TRUE,NA,"1285261185617731590",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Enterprisenxt",1,FALSE,FALSE,NA,NA
"3207","phd position machine learning complex fluid mechanics convective heat transfer academict ",FALSE,1,NA,2020-07-20 17:11:57,FALSE,NA,"1285261172418195456",NA,"<a href=""http://www.tweetGoogleAlerts.com"" rel=""nofollow"">SendAlertsToTwitter</a>","AINewsFeed",0,FALSE,FALSE,NA,NA
"3208","artificial intelligence manufacturing supply chain",FALSE,1,NA,2020-07-20 17:11:54,FALSE,NA,"1285261159537442822",NA,"<a href=""http://www.tweetGoogleAlerts.com"" rel=""nofollow"">SendAlertsToTwitter</a>","AINewsFeed",1,FALSE,FALSE,NA,NA
"3209","investor interest digitalhealth climbed new applications ai well high deductible insurance ",FALSE,0,NA,2020-07-20 17:11:48,TRUE,NA,"1285261137194491904",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NewsRobotics",0,FALSE,FALSE,NA,NA
"3210"," ai enabling covid  research ",FALSE,2,NA,2020-07-20 17:11:01,FALSE,NA,"1285260938187345920",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","ChristineAllenW",0,FALSE,FALSE,NA,NA
"3211"," universe begin created bigbang elonmusk twitch twitchstreamer twitchtv spacex ",FALSE,1,NA,2020-07-20 17:10:49,TRUE,NA,"1285260889965420545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BruceHunterJr",0,FALSE,FALSE,NA,NA
"3212"," roadmap getting ai ready ",FALSE,5,NA,2020-07-20 17:10:43,TRUE,NA,"1285260864531173383",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KirkDBorne",6,FALSE,FALSE,NA,NA
"3213","pakistan deploy dozens drones tackle locust attacks ",FALSE,0,NA,2020-07-20 17:10:32,TRUE,NA,"1285260817810759680",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jorgeahernan",0,FALSE,FALSE,NA,NA
"3214","scientists using ai help recommend antiviral drugs unlock potential machine learning ",FALSE,1,NA,2020-07-20 17:10:21,TRUE,NA,"1285260772503883777",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","spell_ml",1,FALSE,FALSE,NA,NA
"3215"," episode host welcomes tim tully cto svp discuss leadership ",FALSE,3,NA,2020-07-20 17:10:16,TRUE,NA,"1285260749422690304",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","FuturumPodcast",0,FALSE,FALSE,NA,NA
"3216"," draw lines rectangles circles write text images opencv python machinelearning ai ",FALSE,9,NA,2020-07-20 17:10:14,TRUE,NA,"1285260741910630400",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","BojanaVukov",8,FALSE,FALSE,NA,NA
"3217","rpa combination ai gaining momentum industries one key strategic focus areas aci ",FALSE,1,NA,2020-07-20 17:10:07,TRUE,NA,"1285260710398787584",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ACI_Infotech",1,FALSE,FALSE,NA,NA
"3218"," complete step step getting paid social media order",FALSE,3,NA,2020-07-20 17:10:04,TRUE,NA,"1285260701041295369",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","iamjony94",4,FALSE,FALSE,NA,NA
"3219"," beginner s guide ai apocalypse artificial stupidity",FALSE,3,NA,2020-07-20 17:10:04,TRUE,NA,"1285260700345085954",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","nigewillson",6,FALSE,FALSE,NA,NA
"3220","reasons projects fail",FALSE,0,NA,2020-07-20 17:10:00,TRUE,NA,"1285260684171902982",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","DivergentCIO",2,FALSE,FALSE,NA,NA
"3221","artificialintelligence research outfit inc recently made latest version gpt  general purpose ",FALSE,2,NA,2020-07-20 17:10:00,TRUE,NA,"1285260684134154242",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","prolucid",4,FALSE,FALSE,NA,NA
"3222"," one thing makes dream impossible achieve fear failure contentmarketing ",FALSE,1,NA,2020-07-20 17:09:23,TRUE,NA,"1285260526004494336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vm2105",1,FALSE,FALSE,NA,NA
"3223","top  opensource javascript machine learning libraries ",FALSE,2,NA,2020-07-20 17:09:18,FALSE,NA,"1285260506966691840",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","AI_devr",1,FALSE,FALSE,NA,NA
"3224","online courses python beginners deep learning ai view courses ",FALSE,18,NA,2020-07-20 17:09:04,TRUE,NA,"1285260449722896390",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","biconnections",26,FALSE,FALSE,NA,NA
"3225","law enforcement agencies spend thousands hours year manually redacting audio video evidence discover h ",FALSE,0,NA,2020-07-20 17:09:01,TRUE,NA,"1285260436498190344",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","veritoneinc",1,FALSE,FALSE,NA,NA
"3226"," indy like without drivers ai artificialintelligence autonomousvehicles",FALSE,0,NA,2020-07-20 17:08:16,FALSE,NA,"1285260245619675140",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","FutureGrasp",0,FALSE,FALSE,NA,NA
"3227","tune webinar replay hear kofax forrester discuss intelligentautomation can help solve wor ",FALSE,0,NA,2020-07-20 17:08:10,TRUE,NA,"1285260220529127424",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>","aaronjbauman",1,FALSE,FALSE,NA,NA
"3228","top  hr technology use cases ai newtechnologies hranalytics hr candidateexperience remotework via ",FALSE,1,NA,2020-07-20 17:08:08,TRUE,NA,"1285260211956088837",NA,"<a href=""https://amplifr.com"" rel=""nofollow"">Amplifr</a>","codecidedotnet",0,FALSE,FALSE,NA,NA
"3229"," recent research shows  executives making extensive ai cyber threat detection outpa ",FALSE,7,NA,2020-07-20 17:08:01,TRUE,NA,"1285260185167187972",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Calsoft_Data",5,FALSE,FALSE,NA,NA
